[run number],birth-rate-forest,birth-rate-birds,birds-behavior,world-width,world-height,death-rate-birds,death-rate-forest,random-seed,[step],habitat-proportion,birds-proportion,siminputrow
1,2.5,1.9,AdultSelection,101,101,1,1,4157,945,0.5518086462111558,0.31300852857562983,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,946,0.5462209587295364,0.3172238015880796,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,947,0.5413194784825017,0.3182040976374865,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,948,0.5363199686305264,0.31555729830408785,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,949,0.5400450936182727,0.30928340358788353,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,950,0.5506322909518675,0.31085187726693464,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,951,0.5435741593961376,0.311047936476816,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,952,0.5440643074208411,0.3039898049210862,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,953,0.53965297519851,0.3063425154396628,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,954,0.5468091363591805,0.30291147926673856,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,955,0.552985001470444,0.3027154200568572,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,956,0.5500441133222234,0.2961474365258308,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,957,0.5532790902852661,0.2986962062542888,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,958,0.5516125870012744,0.3001666503283992,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,959,0.5569061856680717,0.30144103519262816,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,960,0.5613175178904029,0.300852857562984,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,961,0.5569061856680717,0.3002646799333399,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,962,0.5580825409273601,0.3027154200568572,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,963,0.5604352514459366,0.297029702970297,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,964,0.5478874620135281,0.2908538378590334,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,965,0.5490638172728164,0.2924223115380845,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,966,0.556808156063131,0.2867365944515244,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,967,0.5589648073718263,0.29389275561219486,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,968,0.5636702284089795,0.3035976865013234,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,969,0.5549455935692579,0.30036270953828054,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,970,0.5537692383099696,0.2996765023036957,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,971,0.5601411626311146,0.3084011371434173,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,972,0.5558278600137242,0.30408783452602683,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,973,0.5518086462111558,0.303401627291442,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,974,0.5471032251740026,0.308499166748358,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,975,0.537104205470052,0.3101656700323498,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,976,0.5508283501617488,0.30526418978531517,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,977,0.5502401725321047,0.3085971963532987,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,978,0.5518086462111558,0.308499166748358,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,979,0.5534751494951475,0.3074208410940104,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,980,0.5610234290755808,0.30673463385942557,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,981,0.55523968238408,0.30467601215567103,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,982,0.5591608665817077,0.31183217331634155,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,983,0.5523968238407999,0.31261641015586705,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,984,0.5509263797666896,0.31036172924223115,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,985,0.5519066758160964,0.3087932555631801,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,986,0.5517106166062151,0.30761690030389177,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,987,0.5546515047544358,0.3053622193902559,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,988,0.5592588961866484,0.3060484266248407,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,989,0.557494363297716,0.3053622193902559,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,990,0.5600431330261739,0.30516616018037446,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,991,0.5589648073718263,0.3121262621311636,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,992,0.5606313106558181,0.3119302029212822,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,993,0.5652387020880306,0.31310655818057054,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,994,0.5648465836682678,0.317419860797961,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,995,0.5606313106558181,0.3134986766003333,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,996,0.5618076659151063,0.31398882462503674,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,997,0.563180080384276,0.31643956474855406,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,998,0.5586707185570042,0.3073228114890697,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,999,0.5637682580139202,0.3024213312420351,1
1,2.5,1.9,AdultSelection,101,101,1,1,4157,1000,0.5619056955200471,0.3085971963532987,1
1,2.5,2.1,BirthSelection,101,101,1,1,4157,901,0.5465150475443584,0.330163709440251,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,902,0.5546515047544358,0.33045779825507304,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,903,0.5553377119890207,0.32300754827958045,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,904,0.55523968238408,0.32663464366238604,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,905,0.5493579060876385,0.3234976963042839,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,906,0.5511224389765709,0.32516419958827564,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,907,0.5531810606803255,0.32055680815606313,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,908,0.5553377119890207,0.3268307028722674,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,909,0.543476129791197,0.33006567983531027,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,910,0.5401431232232135,0.3310459758847172,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,911,0.5324968140378394,0.3333006567983531,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,912,0.5368101166552299,0.33565336731692974,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,913,0.5347514949514753,0.32771296931673366,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,914,0.5286736594451524,0.3233016370944025,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,915,0.5355357317910009,0.3234976963042839,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,916,0.543770218606019,0.3232036074894618,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,917,0.5508283501617488,0.3235957259092246,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,918,0.5472012547789432,0.3246740515635722,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,919,0.5496519949024605,0.32487011077345357,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,920,0.5422997745319086,0.3282031173414371,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,921,0.5357317910008823,0.3196745417115969,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,922,0.5366140574453485,0.3147730614645623,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,923,0.5381825311243996,0.3157533575139692,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,924,0.5440643074208411,0.3152632094892658,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,925,0.5510244093716302,0.314871091069503,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,926,0.5594549553965298,0.3221252818351142,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,927,0.5484756396431723,0.31692971277325754,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,928,0.5452406626801294,0.32241937064993625,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,929,0.5429859817664935,0.32388981472404665,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,930,0.5461229291245956,0.3293794726007254,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,931,0.5415155376923831,0.3287912949710813,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,932,0.5375943534947554,0.32437996274875014,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,933,0.5356337613959415,0.3213410449955887,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,934,0.5423978041368493,0.3180080384276051,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,935,0.5384766199392217,0.3170277423781982,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,936,0.5379864719145182,0.3136947358102147,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,937,0.5390647975688658,0.31791000882266446,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,938,0.5364179982354671,0.30947946279776495,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,939,0.5336731692971277,0.3087932555631801,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,940,0.5404372120380355,0.312322321341045,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,941,0.5425938633467308,0.3193804528967748,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,942,0.5382805607293403,0.3209489265758259,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,943,0.5405352416429762,0.32428193314380943,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,944,0.5511224389765709,0.33271247916870894,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,945,0.5478874620135281,0.3297715910204882,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,946,0.5544554455445545,0.33653563376139595,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,947,0.5537692383099696,0.3395745515145574,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,948,0.552985001470444,0.3414371140084305,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,949,0.5578864817174787,0.3367316929712773,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,950,0.5556318008038428,0.3321243015390648,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,951,0.5562199784334869,0.33055582786001375,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,952,0.5489657876678757,0.3325164199588276,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,953,0.5435741593961376,0.3332026271934124,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,954,0.5430840113714341,0.330163709440251,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,955,0.5487697284579943,0.3244779923536908,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,956,0.553671208705029,0.3271247916870895,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,957,0.5560239192236055,0.33428095284776005,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,958,0.5404372120380355,0.33369277521811586,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,959,0.5489657876678757,0.33045779825507304,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,960,0.5517106166062151,0.33183021272424273,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,961,0.5530830310753848,0.3292814429957847,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,962,0.5557298304087834,0.3293794726007254,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,963,0.5503382021370454,0.3308499166748358,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,964,0.5511224389765709,0.32634055484756397,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,965,0.5518086462111558,0.31732183119302027,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,966,0.5482795804332908,0.3133026173904519,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,967,0.5458288403097735,0.31732183119302027,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,968,0.5349475541613568,0.3111459660817567,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,969,0.5384766199392217,0.3105577884521125,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,970,0.5482795804332908,0.3147730614645623,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,971,0.5502401725321047,0.31791000882266446,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,972,0.5449465738653073,0.316145475933732,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,973,0.5530830310753848,0.3204587785511224,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,974,0.543476129791197,0.31653759435349477,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,975,0.5295559258896186,0.31163611410646014,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,976,0.5325948436427801,0.3082050779335359,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,977,0.5312224291736104,0.3007548279580433,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,978,0.5407313008528576,0.30193118321733164,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,979,0.5408293304577982,0.2999705911185178,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,980,0.5439662778159005,0.30320556808156063,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,981,0.5422017449269679,0.30193118321733164,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,982,0.5452406626801294,0.3013430055876875,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,983,0.5524948534457406,0.3010489167728654,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,984,0.5426918929516714,0.3011469463778061,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,985,0.5455347514949515,0.3012449759827468,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,986,0.5567101264581904,0.298304087834526,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,987,0.5516125870012744,0.30330359768650134,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,988,0.5545534751494952,0.30526418978531517,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,989,0.5504362317419861,0.30153906479756887,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,990,0.5448485442603667,0.30173512400745023,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,991,0.5503382021370454,0.3106558180570532,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,992,0.5537692383099696,0.31418488383491816,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,993,0.5553377119890207,0.31418488383491816,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,994,0.5561219488285463,0.31643956474855406,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,995,0.5548475639643172,0.31928242329183415,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,996,0.5410253896676797,0.3121262621311636,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,997,0.5468091363591805,0.3124203509459857,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,998,0.5506322909518675,0.3125183805509264,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,999,0.5578864817174787,0.31124399568669736,2
1,2.5,2.1,BirthSelection,101,101,1,1,4157,1000,0.560337221840996,0.317419860797961,2
1,2.5,5,NoSelection,101,101,1,1,4157,901,0.5426918929516714,0.215861190079404,3
1,2.5,5,NoSelection,101,101,1,1,4157,902,0.547299284383884,0.21595921968434467,3
1,2.5,5,NoSelection,101,101,1,1,4157,903,0.5439662778159005,0.21762572296833643,3
1,2.5,5,NoSelection,101,101,1,1,4157,904,0.5482795804332908,0.21752769336339575,3
1,2.5,5,NoSelection,101,101,1,1,4157,905,0.552985001470444,0.21997843348691304,3
1,2.5,5,NoSelection,101,101,1,1,4157,906,0.5532790902852661,0.22527203215371042,3
1,2.5,5,NoSelection,101,101,1,1,4157,907,0.5474953435937653,0.22468385452406628,3
1,2.5,5,NoSelection,101,101,1,1,4157,908,0.5622978139398098,0.22487991373394764,3
1,2.5,5,NoSelection,101,101,1,1,4157,909,0.5606313106558181,0.2254680913635918,3
1,2.5,5,NoSelection,101,101,1,1,4157,910,0.5601411626311146,0.22576218017841387,3
1,2.5,5,NoSelection,101,101,1,1,4157,911,0.5614155474953436,0.22625232820311733,3
1,2.5,5,NoSelection,101,101,1,1,4157,912,0.5532790902852661,0.22880109793157533,3
1,2.5,5,NoSelection,101,101,1,1,4157,913,0.550142142927164,0.23027154200568573,3
1,2.5,5,NoSelection,101,101,1,1,4157,914,0.5492598764826978,0.22880109793157533,3
1,2.5,5,NoSelection,101,101,1,1,4157,915,0.54533869228507,0.22811489069699048,3
1,2.5,5,NoSelection,101,101,1,1,4157,916,0.550142142927164,0.22360552886971866,3
1,2.5,5,NoSelection,101,101,1,1,4157,917,0.5505342613469267,0.2195863150671503,3
1,2.5,5,NoSelection,101,101,1,1,4157,918,0.5531810606803255,0.22115478874620134,3
1,2.5,5,NoSelection,101,101,1,1,4157,919,0.5576904225075973,0.22164493677090483,3
1,2.5,5,NoSelection,101,101,1,1,4157,920,0.5480835212234094,0.22252720321537103,3
1,2.5,5,NoSelection,101,101,1,1,4157,921,0.5458288403097735,0.22850700911675326,3
1,2.5,5,NoSelection,101,101,1,1,4157,922,0.5457308107048329,0.22948730516616017,3
1,2.5,5,NoSelection,101,101,1,1,4157,923,0.5423978041368493,0.23360454857366925,3
1,2.5,5,NoSelection,101,101,1,1,4157,924,0.5447505146554259,0.2354671110675424,3
1,2.5,5,NoSelection,101,101,1,1,4157,925,0.5519066758160964,0.23389863738849132,3
1,2.5,5,NoSelection,101,101,1,1,4157,926,0.5418096265072052,0.23223213410449955,3
1,2.5,5,NoSelection,101,101,1,1,4157,927,0.54249583374179,0.23468287422801687,3
1,2.5,5,NoSelection,101,101,1,1,4157,928,0.5527889422605627,0.2401725321046956,3
1,2.5,5,NoSelection,101,101,1,1,4157,929,0.552690912655622,0.24056465052445838,3
1,2.5,5,NoSelection,101,101,1,1,4157,930,0.5473973139888246,0.23693755514165277,3
1,2.5,5,NoSelection,101,101,1,1,4157,931,0.5458288403097735,0.23654543672189002,3
1,2.5,5,NoSelection,101,101,1,1,4157,932,0.550142142927164,0.23458484462307616,3
1,2.5,5,NoSelection,101,101,1,1,4157,933,0.547299284383884,0.23134986766003332,3
1,2.5,5,NoSelection,101,101,1,1,4157,934,0.5415155376923831,0.23144789726497403,3
1,2.5,5,NoSelection,101,101,1,1,4157,935,0.5464170179394177,0.23350651896872857,3
1,2.5,5,NoSelection,101,101,1,1,4157,936,0.5456327810998922,0.23340848936378786,3
1,2.5,5,NoSelection,101,101,1,1,4157,937,0.5490638172728164,0.23438878541319477,3
1,2.5,5,NoSelection,101,101,1,1,4157,938,0.5476914028036467,0.23772179198117832,3
1,2.5,5,NoSelection,101,101,1,1,4157,939,0.5387707087540438,0.23478090383295755,3
1,2.5,5,NoSelection,101,101,1,1,4157,940,0.5466130771492991,0.23585922948730517,3
1,2.5,5,NoSelection,101,101,1,1,4157,941,0.536123909420645,0.2364474071169493,3
1,2.5,5,NoSelection,101,101,1,1,4157,942,0.5295559258896186,0.2330163709440251,3
1,2.5,5,NoSelection,101,101,1,1,4157,943,0.5268110969512793,0.22958533477110088,3
1,2.5,5,NoSelection,101,101,1,1,4157,944,0.5340652877168905,0.22752671306734634,3
1,2.5,5,NoSelection,101,101,1,1,4157,945,0.535829820605823,0.2268405058327615,3
1,2.5,5,NoSelection,101,101,1,1,4157,946,0.5422997745319086,0.22644838741299872,3
1,2.5,5,NoSelection,101,101,1,1,4157,947,0.5443583962356632,0.22340946965983727,3
1,2.5,5,NoSelection,101,101,1,1,4157,948,0.5422997745319086,0.22370355847465934,3
1,2.5,5,NoSelection,101,101,1,1,4157,949,0.5448485442603667,0.22586020978335458,3
1,2.5,5,NoSelection,101,101,1,1,4157,950,0.547299284383884,0.22752671306734634,3
1,2.5,5,NoSelection,101,101,1,1,4157,951,0.5461229291245956,0.23203607489461817,3
1,2.5,5,NoSelection,101,101,1,1,4157,952,0.550142142927164,0.22899715714145671,3
1,2.5,5,NoSelection,101,101,1,1,4157,953,0.5571022448779531,0.2278208018821684,3
1,2.5,5,NoSelection,101,101,1,1,4157,954,0.5521027350259778,0.22713459464758357,3
1,2.5,5,NoSelection,101,101,1,1,4157,955,0.5510244093716302,0.2282129203019312,3
1,2.5,5,NoSelection,101,101,1,1,4157,956,0.546318988334477,0.22850700911675326,3
1,2.5,5,NoSelection,101,101,1,1,4157,957,0.5423978041368493,0.23458484462307616,3
1,2.5,5,NoSelection,101,101,1,1,4157,958,0.5416135672973238,0.23468287422801687,3
1,2.5,5,NoSelection,101,101,1,1,4157,959,0.5423978041368493,0.23360454857366925,3
1,2.5,5,NoSelection,101,101,1,1,4157,960,0.5422997745319086,0.23360454857366925,3
1,2.5,5,NoSelection,101,101,1,1,4157,961,0.5377904127046368,0.23223213410449955,3
1,2.5,5,NoSelection,101,101,1,1,4157,962,0.5460248995196549,0.2340946965983727,3
1,2.5,5,NoSelection,101,101,1,1,4157,963,0.5517106166062151,0.2342907558082541,3
1,2.5,5,NoSelection,101,101,1,1,4157,964,0.5518086462111558,0.23507499264777962,3
1,2.5,5,NoSelection,101,101,1,1,4157,965,0.5512204685815116,0.23850602882070385,3
1,2.5,5,NoSelection,101,101,1,1,4157,966,0.5547495343593766,0.23595725909224585,3
1,2.5,5,NoSelection,101,101,1,1,4157,967,0.553965297519851,0.23997647289481425,3
1,2.5,5,NoSelection,101,101,1,1,4157,968,0.5459268699147143,0.2354671110675424,3
1,2.5,5,NoSelection,101,101,1,1,4157,969,0.5377904127046368,0.2364474071169493,3
1,2.5,5,NoSelection,101,101,1,1,4157,970,0.5472012547789432,0.23487893343789826,3
1,2.5,5,NoSelection,101,101,1,1,4157,971,0.5406332712479168,0.23487893343789826,3
1,2.5,5,NoSelection,101,101,1,1,4157,972,0.5476914028036467,0.23654543672189002,3
1,2.5,5,NoSelection,101,101,1,1,4157,973,0.5611214586805215,0.23497696304283894,3
1,2.5,5,NoSelection,101,101,1,1,4157,974,0.5586707185570042,0.22762474267228702,3
1,2.5,5,NoSelection,101,101,1,1,4157,975,0.552985001470444,0.23017351240074502,3
1,2.5,5,NoSelection,101,101,1,1,4157,976,0.5557298304087834,0.23115380845015196,3
1,2.5,5,NoSelection,101,101,1,1,4157,977,0.5532790902852661,0.2329183413390844,3
1,2.5,5,NoSelection,101,101,1,1,4157,978,0.553965297519851,0.23468287422801687,3
1,2.5,5,NoSelection,101,101,1,1,4157,979,0.5534751494951475,0.23134986766003332,3
1,2.5,5,NoSelection,101,101,1,1,4157,980,0.5505342613469267,0.23350651896872857,3
1,2.5,5,NoSelection,101,101,1,1,4157,981,0.5496519949024605,0.2376237623762376,3
1,2.5,5,NoSelection,101,101,1,1,4157,982,0.5509263797666896,0.2391922360552887,3
